stem,iou,f1,precision,recall,chamfer_distance,modified_hausdorff,precision_at_0.1m,recall_at_0.1m,f1_at_0.1m
020_117_132,0.02524544179505438,0.049247601941038326,0.08633093524972828,0.03444976076522058,0.6390286074990973,0.42352941176470615,0.24296296296296296,0.43366336633663366,0.31143965374658056
020_117_133,0.035201149425034474,0.06800832328573223,0.11036036035787476,0.04914744232648799,0.739067302198797,0.48242554170623214,0.236328125,0.4049079754601227,0.2984583715017954
020_117_134,0.038461538461259354,0.07407406982514098,0.121004566207283,0.053373615306612554,0.7302750291884734,0.5356222922902463,0.23995826812728221,0.399581589958159,0.29984966094121873
020_117_135,0.037241379310087995,0.07180850648155476,0.12189616252546509,0.05089538171488318,0.6925591111541419,0.46497064579256353,0.2432723358449946,0.38779527559055116,0.298984956027259
020_117_136,0.031060094530512762,0.06024884985332372,0.10430839002031046,0.04235727440108327,0.7613782677295509,0.45538569624225766,0.2523809523809524,0.4331450094161959,0.3189304402543158
020_117_137,0.08614748449285908,0.15862943744690355,0.26709401708830993,0.11281588447551612,0.8301046436802906,0.4820183047202998,0.26068601583113454,0.4752851711026616,0.3366984962307357
020_117_138,0.09004092769379236,0.16520650375152934,0.2548262548213354,0.12222222222109054,0.8495844965304413,0.5268486639150067,0.23980099502487562,0.47378640776699027,0.31843177156748415
020_117_139,0.08544726301678607,0.1574415699530842,0.2344322344279408,0.11851851851742114,0.7934190386614135,0.5347835808281792,0.2663070132417852,0.49056603773584906,0.34521291096962775
020_117_140,0.0908469945348986,0.16656230006484463,0.27142857142303206,0.12014453477759582,0.7498527373405803,0.4828324632322505,0.26529613313754286,0.4896421845574388,0.3441345429651872
020_117_141,0.09072164948391258,0.1663516024779628,0.2629482071660767,0.12165898617399394,0.6800206754331661,0.4311042482120475,0.29817232375979114,0.5201535508637236,0.37905532719228985
020_117_142,0.08489909533691789,0.15651057939040064,0.24847250508658916,0.11423220973675814,0.6527786410019872,0.3897466785303385,0.3193411264612115,0.5,0.38975356203945394
020_117_143,0.09418282548411232,0.17215189429886246,0.2595419847278713,0.12878787878665923,0.6620700622528676,0.42417324970038195,0.31755986316989737,0.4755639097744361,0.3808233049219024
020_117_144,0.0951086956515278,0.17369726610769737,0.2702702702650527,0.12797074954179188,0.6454318198116611,0.3904388981427889,0.30386121992165643,0.44363636363636366,0.36068045654702074
020_117_145,0.0999999999993007,0.1818181774073053,0.27713178294036567,0.13528855250581565,0.597213763491456,0.30828856797071236,0.32126436781609197,0.4655493482309125,0.38017744758474825
020_117_146,0.08939708939646988,0.16412213300567677,0.25146198829919175,0.12181303116032284,0.5459806687924473,0.21555212410602456,0.3448940269749518,0.49236641221374045,0.4056425567937827
020_117_147,0.10844200411730652,0.19566563013089755,0.2806394316113563,0.1501901140670134,0.4623248752613808,0.1694117647058826,0.3797202797202797,0.5375494071146245,0.44505647998044395
020_117_148,0.09930423782353381,0.18066742920811601,0.24920634920239354,0.14169675090124823,0.3770624907765906,0.1336958952070451,0.425314465408805,0.5045537340619308,0.46155788419674976
020_117_149,0.10386965376711563,0.18819187740839596,0.2741935483821829,0.14325842696495078,0.36540851848425837,0.12681017612524492,0.4375503626107977,0.5363128491620112,0.48192369601244156
020_117_150,0.13139695712218952,0.23227383413310546,0.34050179210859316,0.176252319107827,0.357065542696471,0.1336958952070452,0.4409660107334526,0.47368421052631576,0.4567399198609967
020_117_151,0.15057393652835535,0.2617370846224433,0.36920529800713237,0.20272727272542976,0.3423698671105876,0.12681017612524492,0.4444444444444444,0.5111524163568774,0.4754700620224205
020_117_152,0.15409836065472723,0.26704544994595825,0.37301587300995215,0.20796460176807113,0.3394908316789683,0.12681017612524492,0.4371205550737207,0.4833040421792619,0.45905363572859276
020_117_153,0.14518317503293635,0.2535544977157199,0.34460547503470845,0.2005623242717848,0.3258941429087512,0.12681017612524492,0.46020488573680063,0.5,0.47927779558306505
020_117_154,0.14228723404160715,0.24912688714508172,0.34967320260866547,0.19349005424779847,0.32699797439311307,0.12705882352941167,0.4264,0.4855072463768116,0.4540380360116995
